Region,Station,Date,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Latitude,Longitude
West,Clementi,10/02/2021,1.4,1.2,1.2,1.4,26.1,28.9,23.3,3.5,23.0,1.3318,103.7762
West,Clementi,11/02/2021,27.8,15.4,22.6,25.8,25.7,32.5,23.2,4.5,30.2,1.3318,103.7762
West,Clementi,12/02/2021,3.6,1.6,1.6,2.0,26.1,28.5,23.2,4.8,30.2,1.3318,103.7762
West,Clementi,13/02/2021,5.4,5.0,5.2,5.4,26.6,31.7,24.5,,,1.3318,103.7762
West,Clementi,14/02/2021,0.6,0.6,0.6,0.6,26.6,31.3,24.5,,,1.3318,103.7762
West,Clementi,15/02/2021,0,0.0,0.0,0.0,26.6,31.3,24.1,,,1.3318,103.7762
West,Clementi,16/02/2021,0,0.0,0.0,0.0,26.4,31.3,23.7,,,1.3318,103.7762
West,Clementi,17/02/2021,0,0.0,0.0,0.0,26.5,31.4,23.7,,,1.3318,103.7762
West,Clementi,18/02/2021,0,0.0,0.0,0.0,26.4,31.7,23.2,,,1.3318,103.7762
West,Clementi,19/02/2021,0,0.0,0.0,0.0,26.5,30.2,24.1,,,1.3318,103.7762
West,Clementi,20/02/2021,0,0.0,0.0,0.0,26.5,30.3,24.2,,,1.3318,103.7762
West,Clementi,21/02/2021,0,0.0,0.0,0.0,26.5,30.7,24.2,,,1.3318,103.7762
West,Clementi,22/02/2021,0,0.0,0.0,0.0,26.8,31.9,24.1,,,1.3318,103.7762
West,Clementi,23/02/2021,0,0.0,0.0,0.0,26.9,33.6,23.7,,,1.3318,103.7762
West,Clementi,24/02/2021,1.4,0.8,0.8,0.8,26.2,31.0,23.7,,,1.3318,103.7762
West,Clementi,25/02/2021,5,4.2,5.0,5.0,27.3,34.2,23.9,,,1.3318,103.7762
West,Clementi,26/02/2021,0,0.0,0.0,0.0,28.1,33.4,24.1,,,1.3318,103.7762
West,Clementi,27/02/2021,0,0.0,0.0,0.0,28.7,34.1,25.2,,,1.3318,103.7762
West,Clementi,28/02/2021,0,0.0,0.0,0.0,28.2,33.6,25.2,,,1.3318,103.7762
West,Clementi,01/03/2021,2.2,0.6,0.8,1.0,23.8,25.1,22.9,,,1.3318,103.7762
West,Clementi,02/03/2021,0,0.0,0.0,0.0,26.9,31.1,24.8,,,1.3318,103.7762
West,Clementi,03/03/2021,0,0.0,0.0,0.0,28.3,33.6,25.0,6.7,28.2,1.3318,103.7762
West,Clementi,04/03/2021,1.2,0.6,0.6,0.6,27.7,33.6,25.2,4.1,23.0,1.3318,103.7762
West,Clementi,05/03/2021,0,0.0,0.0,0.0,29.2,33.4,26.5,3.9,22.0,1.3318,103.7762
West,Clementi,06/03/2021,0,0.0,0.0,0.0,29.6,32.7,26.6,5.9,28.2,1.3318,103.7762
West,Clementi,07/03/2021,11.2,10.8,11.2,11.2,28.3,31.8,23.9,4.9,23.0,1.3318,103.7762
West,Clementi,08/03/2021,4.8,4.4,4.6,4.6,28.2,32.6,22.7,5.9,35.6,1.3318,103.7762
West,Clementi,09/03/2021,0,0.0,0.0,0.0,27.9,31.6,25.1,3.9,22.0,1.3318,103.7762
West,Clementi,10/03/2021,0,0.0,0.0,0.0,28.2,33.1,24.9,3.4,20.9,1.3318,103.7762
West,Clementi,11/03/2021,26.6,23.6,25.8,25.8,26.3,31.0,23.8,3.7,19.4,1.3318,103.7762
West,Clementi,12/03/2021,0,0.0,0.0,0.0,27.1,31.4,24.4,5.4,25.9,1.3318,103.7762
West,Clementi,13/03/2021,17.4,15.4,17.2,17.4,26.3,33.0,24.1,4.6,23.3,1.3318,103.7762
West,Clementi,14/03/2021,0.4,0.4,0.4,0.4,27.2,32.6,24.6,5.3,25.6,1.3318,103.7762
West,Clementi,15/03/2021,0.6,0.4,0.4,0.6,27.4,32.5,25.5,6.2,30.9,1.3318,103.7762
West,Clementi,16/03/2021,0.8,0.8,0.8,0.8,27.6,31.9,24.9,5.5,23.0,1.3318,103.7762
West,Clementi,17/03/2021,6,5.2,5.2,5.2,26.6,32.9,24.2,4.2,23.0,1.3318,103.7762
West,Clementi,18/03/2021,23.8,12.2,20.8,23.8,26.5,33.0,22.7,4.7,25.9,1.3318,103.7762
West,Clementi,19/03/2021,0,0.0,0.0,0.0,28.0,33.4,25.2,4.7,19.1,1.3318,103.7762
West,Clementi,20/03/2021,2.4,2.2,2.4,2.4,27.7,33.6,25.1,4.6,29.4,1.3318,103.7762
West,Clementi,21/03/2021,36.8,18.8,21.0,36.8,27.1,34.5,23.4,4.7,22.6,1.3318,103.7762
West,Clementi,22/03/2021,0,0.0,0.0,0.0,28.0,33.1,25.2,6.6,36.3,1.3318,103.7762
West,Clementi,23/03/2021,43,21.0,29.8,40.2,26.6,32.3,23.7,4.9,25.2,1.3318,103.7762
West,Clementi,24/03/2021,50,28.0,35.4,35.8,25.6,31.7,23.7,3.5,40.4,1.3318,103.7762
West,Clementi,25/03/2021,0,0.0,0.0,0.0,26.1,28.6,24.3,4.4,25.2,1.3318,103.7762
West,Clementi,26/03/2021,0,0.0,0.0,0.0,28.1,33.0,25.1,4.8,21.7,1.3318,103.7762
West,Clementi,27/03/2021,12,8.4,8.4,8.8,26.5,31.0,23.3,4.6,45.7,1.3318,103.7762
West,Clementi,28/03/2021,0,0.0,0.0,0.0,28.0,33.4,24.5,3.3,16.9,1.3318,103.7762
West,Clementi,29/03/2021,16.6,6.8,9.0,11.0,26.2,32.5,23.3,3.6,24.4,1.3318,103.7762
West,Clementi,30/03/2021,0,0.0,0.0,0.0,28.1,33.2,24.7,4.1,21.3,1.3318,103.7762
West,Clementi,31/03/2021,47.2,29.0,38.2,46.2,28.4,33.0,23.0,5.6,28.5,1.3318,103.7762
West,Clementi,01/04/2021,0.2,0.2,0.2,0.2,25.1,28.0,22.6,,,1.3318,103.7762
West,Clementi,02/04/2021,0,0.0,0.0,0.0,26.5,31.5,24.0,,,1.3318,103.7762
West,Clementi,03/04/2021,0,0.0,0.0,0.0,28.3,33.4,25.5,8.1,37.0,1.3318,103.7762
West,Clementi,04/04/2021,13.8,6.4,8.0,11.0,27.7,32.5,23.5,4.1,20.6,1.3318,103.7762
West,Clementi,05/04/2021,28.4,25.0,26.8,28.4,28.1,33.5,24.8,3.7,26.3,1.3318,103.7762
West,Clementi,06/04/2021,5,5.0,5.0,5.0,29.6,33.6,25.3,5.6,40.7,1.3318,103.7762
West,Clementi,07/04/2021,4.2,1.8,2.4,2.8,26.4,29.1,24.1,4.0,18.0,1.3318,103.7762
West,Clementi,08/04/2021,2,1.2,1.6,1.8,27.0,28.4,23.3,6.4,42.8,1.3318,103.7762
West,Clementi,09/04/2021,15,13.2,14.6,15.0,27.6,32.5,22.4,4.9,38.5,1.3318,103.7762
West,Clementi,10/04/2021,0,0.0,0.0,0.0,28.9,32.6,25.9,4.1,19.8,1.3318,103.7762
West,Clementi,11/04/2021,2.2,1.0,1.2,1.4,26.9,33.0,24.5,4.1,22.6,1.3318,103.7762
West,Clementi,12/04/2021,0,0.0,0.0,0.0,27.3,30.9,25.2,7.3,31.7,1.3318,103.7762
West,Clementi,13/04/2021,10.2,10.0,10.0,10.0,28.1,34.6,23.6,3.5,25.9,1.3318,103.7762
West,Clementi,14/04/2021,0,0.0,0.0,0.0,28.4,32.9,24.5,4.7,21.7,1.3318,103.7762
West,Clementi,15/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,16/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,17/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,18/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,19/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,20/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,21/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,22/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,23/04/2021,-,,,,,,,,,1.3318,103.7762
West,Clementi,24/04/2021,16,5.6,8.4,13.4,26.3,28.8,23.9,4.2,37.4,1.3318,103.7762
West,Clementi,25/04/2021,0,0.0,0.0,0.0,29.0,33.1,25.2,4.3,22.0,1.3318,103.7762
West,Clementi,26/04/2021,33.4,23.4,27.6,33.4,27.4,32.7,23.7,3.7,32.8,1.3318,103.7762
West,Clementi,27/04/2021,0.2,0.2,0.2,0.2,27.6,31.5,25.0,3.1,16.9,1.3318,103.7762
West,Clementi,28/04/2021,0.4,0.4,0.4,0.4,28.0,32.6,25.1,3.4,25.2,1.3318,103.7762
West,Clementi,29/04/2021,2.4,2.2,2.2,2.2,28.5,34.6,26.1,3.6,24.8,1.3318,103.7762
West,Clementi,30/04/2021,0.4,0.2,0.2,0.2,27.8,31.9,25.8,3.4,24.1,1.3318,103.7762
West,Clementi,01/05/2021,0,0.0,0.0,0.0,26.9,32.0,23.4,,,1.3318,103.7762
West,Clementi,02/05/2021,0,0.0,0.0,0.0,26.8,32.0,23.9,,,1.3318,103.7762
West,Clementi,03/05/2021,0,0.0,0.0,0.0,28.5,33.4,25.9,7.5,29.4,1.3318,103.7762
West,Clementi,04/05/2021,46.8,34.4,43.6,46.0,26.9,32.9,23.8,3.4,24.1,1.3318,103.7762
West,Clementi,05/05/2021,18.4,14.6,15.0,16.8,26.7,33.1,23.9,3.3,32.4,1.3318,103.7762
West,Clementi,06/05/2021,0,0.0,0.0,0.0,29.5,32.6,27.7,5.7,23.3,1.3318,103.7762
West,Clementi,07/05/2021,3.2,2.0,3.0,3.0,27.6,30.0,24.5,6.8,38.5,1.3318,103.7762
West,Clementi,08/05/2021,0,0.0,0.0,0.0,28.7,31.6,26.9,8.1,29.8,1.3318,103.7762
West,Clementi,09/05/2021,0,0.0,0.0,0.0,28.2,31.8,25.2,4.8,30.2,1.3318,103.7762
West,Clementi,10/05/2021,7.4,4.8,4.8,4.8,27.4,28.9,22.4,4.2,44.3,1.3318,103.7762
West,Clementi,11/05/2021,7.6,5.4,5.6,6.2,26.5,32.1,24.3,3.3,22.0,1.3318,103.7762
West,Clementi,12/05/2021,0,0.0,0.0,0.0,27.2,31.0,25.5,6.1,34.6,1.3318,103.7762
West,Clementi,13/05/2021,0,0.0,0.0,0.0,28.8,32.7,25.7,4.3,24.4,1.3318,103.7762
West,Clementi,14/05/2021,9.8,6.8,8.4,9.2,28.1,30.6,25.2,3.6,20.2,1.3318,103.7762
West,Clementi,15/05/2021,0.2,0.2,0.2,0.2,27.8,31.7,25.1,4.4,30.6,1.3318,103.7762
West,Clementi,16/05/2021,0,0.0,0.0,0.0,29.2,34.2,26.1,4.2,21.7,1.3318,103.7762
West,Clementi,17/05/2021,65.8,27.0,36.6,43.2,27.7,30.7,23.9,3.4,23.3,1.3318,103.7762
West,Clementi,18/05/2021,50.6,18.0,23.0,33.4,26.1,29.8,23.0,4.9,27.0,1.3318,103.7762
West,Clementi,19/05/2021,0,0.0,0.0,0.0,27.7,30.0,25.6,2.8,13.3,1.3318,103.7762
West,Clementi,20/05/2021,0,0.0,0.0,0.0,28.8,33.0,25.7,4.4,25.6,1.3318,103.7762
West,Clementi,21/05/2021,50.4,38.4,45.2,49.6,27.3,31.2,23.4,4.6,27.8,1.3318,103.7762
West,Clementi,22/05/2021,0,0.0,0.0,0.0,27.1,29.5,25.5,5.0,25.6,1.3318,103.7762
West,Clementi,23/05/2021,0,0.0,0.0,0.0,29.3,33.0,26.6,5.6,21.7,1.3318,103.7762
West,Clementi,24/05/2021,0,0.0,0.0,0.0,29.7,32.8,27.2,6.7,25.2,1.3318,103.7762
West,Clementi,25/05/2021,0,0.0,0.0,0.0,29.8,32.8,27.9,6.8,32.0,1.3318,103.7762
West,Clementi,26/05/2021,0,0.0,0.0,0.0,29.6,33.4,27.8,4.1,27.4,1.3318,103.7762
West,Clementi,27/05/2021,15.2,6.6,11.6,12.8,28.2,31.1,26.0,2.9,23.7,1.3318,103.7762
West,Clementi,28/05/2021,0.2,0.2,0.2,0.2,28.7,34.3,25.4,3.7,26.3,1.3318,103.7762
West,Clementi,29/05/2021,0.2,0.2,0.2,0.2,28.0,31.0,26.1,4.7,20.6,1.3318,103.7762
West,Clementi,30/05/2021,0,0.0,0.0,0.0,29.0,32.7,26.6,4.2,24.1,1.3318,103.7762
West,Clementi,31/05/2021,13.8,12.4,13.4,13.8,28.5,31.9,22.9,4.7,22.4,1.3318,103.7762
West,Clementi,01/06/2021,0.4,0.4,0.4,0.4,26.9,30.5,24.8,,,1.3318,103.7762
West,Clementi,02/06/2021,0,0.0,0.0,0.0,27.3,31.7,24.8,,,1.3318,103.7762
West,Clementi,03/06/2021,14,13.8,14.0,14.0,27.7,32.6,23.1,7.8,47.2,1.3318,103.7762
West,Clementi,04/06/2021,17.4,16.4,17.2,17.4,27.3,32.6,24.2,3.9,22.6,1.3318,103.7762
West,Clementi,05/06/2021,2.6,1.2,1.8,2.4,27.0,30.1,25.2,2.9,18.3,1.3318,103.7762
West,Clementi,06/06/2021,0,0.0,0.0,0.0,29.4,33.1,26.4,5.7,24.8,1.3318,103.7762
West,Clementi,07/06/2021,11.8,10.8,11.8,11.8,27.5,30.3,23.9,4.0,31.3,1.3318,103.7762
West,Clementi,08/06/2021,0,0.0,0.0,0.0,28.7,31.6,27.1,7.8,35.0,1.3318,103.7762
West,Clementi,09/06/2021,46,40.0,45.4,46.0,27.4,32.9,22.3,4.0,32.4,1.3318,103.7762
West,Clementi,10/06/2021,0,0.0,0.0,0.0,29.3,33.1,26.4,6.3,27.4,1.3318,103.7762
West,Clementi,11/06/2021,0.8,0.8,0.8,0.8,27.9,32.9,24.2,3.3,16.9,1.3318,103.7762
West,Clementi,12/06/2021,0,0.0,0.0,0.0,27.6,31.1,25.3,6.3,29.1,1.3318,103.7762
West,Clementi,13/06/2021,14,10.2,12.6,14.0,28.1,31.1,22.1,6.6,28.2,1.3318,103.7762
West,Clementi,14/06/2021,0,0.0,0.0,0.0,28.2,33.0,26.1,3.4,24.4,1.3318,103.7762
West,Clementi,15/06/2021,14.8,8.8,12.8,14.0,26.9,32.0,23.8,4.1,33.5,1.3318,103.7762
West,Clementi,16/06/2021,0,0.0,0.0,0.0,27.7,31.7,24.8,3.6,24.1,1.3318,103.7762
West,Clementi,17/06/2021,0,0.0,0.0,0.0,28.7,32.6,26.0,5.2,26.3,1.3318,103.7762
West,Clementi,18/06/2021,33.8,17.0,22.6,27.0,26.1,28.3,23.6,3.5,28.9,1.3318,103.7762
West,Clementi,19/06/2021,6.6,6.4,6.6,6.6,27.7,32.2,24.7,3.3,19.8,1.3318,103.7762
West,Clementi,20/06/2021,31.4,20.6,23.6,27.2,26.7,32.2,22.3,4.5,29.8,1.3318,103.7762
West,Clementi,21/06/2021,0,0.2,0.2,0.6,28.3,32.4,23.7,4.4,20.9,1.3318,103.7762
West,Clementi,22/06/2021,0.8,0.6,0.8,0.8,28.3,32.1,24.0,4.6,20.6,1.3318,103.7762
West,Clementi,23/06/2021,0.4,0.4,0.4,0.4,28.7,33.0,24.4,5.0,28.2,1.3318,103.7762
West,Clementi,24/06/2021,1.8,1.2,1.4,1.6,28.4,33.3,25.9,4.0,23.7,1.3318,103.7762
West,Clementi,25/06/2021,0.4,0.2,0.2,0.2,27.8,32.2,25.5,4.0,22.4,1.3318,103.7762
West,Clementi,26/06/2021,19.6,14.8,18.0,19.6,27.5,31.9,24.4,3.4,19.4,1.3318,103.7762
West,Clementi,27/06/2021,6.4,6.0,6.0,6.0,27.1,28.4,25.1,4.9,24.8,1.3318,103.7762
West,Clementi,28/06/2021,0,0.0,0.0,0.0,28.6,32.7,25.6,5.2,22.6,1.3318,103.7762
West,Clementi,29/06/2021,76.8,29.6,39.4,42.0,27.0,31.3,22.7,3.7,32.0,1.3318,103.7762
West,Clementi,30/06/2021,0,0.0,1.0,25.0,27.7,32.3,23.7,6.0,20.6,1.3318,103.7762
West,Clementi,01/07/2021,4.4,4.2,4.2,4.2,24.5,25.8,23.4,,,1.3318,103.7762
West,Clementi,02/07/2021,0,0.0,0.0,0.0,27.6,33.3,24.2,,,1.3318,103.7762
West,Clementi,03/07/2021,50.8,25.6,37.0,43.6,25.6,31.2,23.1,4.8,36.3,1.3318,103.7762
West,Clementi,04/07/2021,1.8,1.0,1.0,1.0,28.2,33.4,24.2,4.9,26.7,1.3318,103.7762
West,Clementi,05/07/2021,2.8,2.8,2.8,2.8,27.9,31.8,25.6,3.8,22.6,1.3318,103.7762
West,Clementi,06/07/2021,0,0.0,0.0,0.0,29.2,31.6,27.0,7.5,29.8,1.3318,103.7762
West,Clementi,07/07/2021,0,0.0,0.0,0.0,28.1,31.3,25.4,4.0,19.4,1.3318,103.7762
West,Clementi,08/07/2021,0.8,0.4,0.8,0.8,28.3,32.3,26.3,4.7,25.6,1.3318,103.7762
West,Clementi,09/07/2021,0,0.0,0.0,0.0,27.7,32.0,25.5,4.9,27.0,1.3318,103.7762
West,Clementi,10/07/2021,0,0.0,0.0,0.0,29.1,32.4,26.6,6.4,25.6,1.3318,103.7762
West,Clementi,11/07/2021,15.4,8.0,11.8,14.6,27.3,31.2,25.2,3.5,22.4,1.3318,103.7762
West,Clementi,12/07/2021,0.2,0.2,0.2,0.2,27.9,32.2,25.6,7.9,34.3,1.3318,103.7762
West,Clementi,13/07/2021,75,20.6,25.4,44.8,24.7,27.3,22.6,6.0,26.3,1.3318,103.7762
West,Clementi,14/07/2021,0.2,0.2,0.2,0.2,26.7,28.8,24.4,4.2,24.8,1.3318,103.7762
West,Clementi,15/07/2021,0,0.0,0.0,0.0,28.1,31.3,24.9,5.9,29.1,1.3318,103.7762
West,Clementi,16/07/2021,0,0.0,0.0,0.0,29.1,32.3,27.1,5.6,23.7,1.3318,103.7762
West,Clementi,17/07/2021,0,0.0,0.0,0.0,28.9,31.9,26.4,6.6,28.2,1.3318,103.7762
West,Clementi,18/07/2021,0,0.0,0.0,0.0,29.1,31.9,27.2,7.1,30.2,1.3318,103.7762
West,Clementi,19/07/2021,1.2,1.2,1.2,1.2,28.2,31.0,24.4,4.2,47.8,1.3318,103.7762
West,Clementi,20/07/2021,0,0.0,0.0,0.0,29.2,32.2,26.8,4.5,23.7,1.3318,103.7762
West,Clementi,21/07/2021,0,0.0,0.0,0.0,29.2,32.5,27.5,9.0,32.4,1.3318,103.7762
West,Clementi,22/07/2021,0,0.0,0.0,0.0,29.5,32.4,27.1,8.1,32.8,1.3318,103.7762
West,Clementi,23/07/2021,0.8,0.6,0.8,0.8,28.8,32.9,25.9,5.3,35.9,1.3318,103.7762
West,Clementi,24/07/2021,0,0.0,0.0,0.6,28.8,32.3,26.3,8.0,27.8,1.3318,103.7762
West,Clementi,25/07/2021,0,0.0,0.0,0.0,29.4,32.8,27.2,8.8,32.8,1.3318,103.7762
West,Clementi,26/07/2021,0,0.0,0.0,0.0,29.3,31.9,27.6,8.6,27.8,1.3318,103.7762
West,Clementi,27/07/2021,0,0.0,0.0,0.0,29.1,31.9,27.6,7.9,30.6,1.3318,103.7762
West,Clementi,28/07/2021,0,0.0,0.0,0.0,29.2,32.7,27.8,8.9,28.9,1.3318,103.7762
West,Clementi,29/07/2021,0,0.0,0.0,0.0,29.3,32.2,28.0,9.6,30.6,1.3318,103.7762
West,Clementi,30/07/2021,0,0.0,0.0,0.0,29.6,33.0,27.7,7.9,28.5,1.3318,103.7762
West,Clementi,31/07/2021,38.8,23.2,33.0,38.2,27.7,30.4,22.9,5.5,29.4,1.3318,103.7762
West,Clementi,01/08/2021,2.6,2.4,2.4,2.4,25.4,27.5,23.9,,,1.3318,103.7762
West,Clementi,02/08/2021,0,0.0,0.0,0.0,27.2,32.1,25.0,,,1.3318,103.7762
West,Clementi,03/08/2021,0,0.0,0.0,0.0,27.0,33.7,23.4,4.5,26.7,1.3318,103.7762
West,Clementi,04/08/2021,0,0.0,0.0,0.0,28.0,33.0,24.9,4.2,28.5,1.3318,103.7762
West,Clementi,05/08/2021,0.2,0.2,0.2,0.2,27.9,32.2,26.0,2.9,25.9,1.3318,103.7762
West,Clementi,06/08/2021,0,0.0,0.0,0.0,29.0,32.1,26.2,5.5,29.8,1.3318,103.7762
West,Clementi,07/08/2021,0,0.0,0.0,0.0,29.0,32.2,26.7,5.8,27.4,1.3318,103.7762
West,Clementi,08/08/2021,5.4,4.4,5.4,5.4,27.0,32.0,24.1,4.4,28.2,1.3318,103.7762
West,Clementi,09/08/2021,4.4,2.0,2.2,3.4,27.5,30.9,23.8,8.2,36.7,1.3318,103.7762
West,Clementi,10/08/2021,0,0.0,0.0,0.0,29.5,33.4,27.2,7.0,21.7,1.3318,103.7762
West,Clementi,11/08/2021,0.6,0.4,0.4,0.6,27.2,30.4,25.4,3.1,16.1,1.3318,103.7762
West,Clementi,12/08/2021,0,0.0,0.0,0.0,27.7,31.7,25.7,8.1,41.1,1.3318,103.7762
West,Clementi,13/08/2021,0.8,0.8,0.8,0.8,27.3,32.0,25.4,5.4,39.3,1.3318,103.7762
West,Clementi,14/08/2021,39,35.2,36.2,37.6,27.1,32.2,23.8,3.2,33.5,1.3318,103.7762
West,Clementi,15/08/2021,29.6,23.2,26.4,28.2,27.2,31.4,23.8,4.8,40.7,1.3318,103.7762
West,Clementi,16/08/2021,1,0.6,1.2,2.2,27.5,31.7,24.3,3.8,22.0,1.3318,103.7762
West,Clementi,17/08/2021,7.2,3.2,3.2,3.2,26.3,29.8,24.2,3.5,20.6,1.3318,103.7762
West,Clementi,18/08/2021,3.6,1.4,1.8,3.2,25.6,27.9,24.4,3.8,20.9,1.3318,103.7762
West,Clementi,19/08/2021,36.2,7.8,10.8,17.0,26.4,30.9,22.2,6.0,25.2,1.3318,103.7762
West,Clementi,20/08/2021,20,10.2,11.0,11.6,25.4,27.2,23.0,3.2,29.4,1.3318,103.7762
West,Clementi,21/08/2021,0.4,0.4,0.4,0.4,27.1,29.4,25.0,5.3,20.9,1.3318,103.7762
West,Clementi,22/08/2021,2.4,1.0,1.2,1.6,26.2,31.0,23.6,4.3,31.3,1.3318,103.7762
West,Clementi,23/08/2021,0.2,0.2,0.2,0.2,26.9,30.8,24.3,5.1,25.2,1.3318,103.7762
West,Clementi,24/08/2021,132.2,50.0,75.6,88.2,25.0,27.3,22.6,3.7,30.9,1.3318,103.7762
West,Clementi,25/08/2021,4.2,2.0,2.2,4.0,25.7,27.5,23.8,6.4,30.6,1.3318,103.7762
West,Clementi,26/08/2021,0.8,0.4,0.6,0.6,26.8,30.7,24.7,3.5,32.0,1.3318,103.7762
West,Clementi,27/08/2021,0,0.0,0.0,0.0,27.5,30.8,24.9,7.5,37.4,1.3318,103.7762
West,Clementi,28/08/2021,0,0.0,0.0,0.0,28.3,31.6,26.4,6.6,24.8,1.3318,103.7762
West,Clementi,29/08/2021,5,1.6,2.4,3.6,26.4,30.0,24.4,5.2,25.9,1.3318,103.7762
West,Clementi,30/08/2021,56.8,24.0,29.6,33.4,25.4,27.7,22.1,4.6,31.7,1.3318,103.7762
West,Clementi,31/08/2021,33.4,14.0,23.4,30.6,26.9,31.7,23.0,3.9,21.7,1.3318,103.7762
West,Clementi,01/09/2021,20,8.0,10.2,11.4,25.1,27.3,24.0,,,1.3318,103.7762
West,Clementi,02/09/2021,0,0.0,0.0,0.0,27.3,32.8,24.5,,,1.3318,103.7762
West,Clementi,03/09/2021,0,0.0,0.0,0.0,27.5,32.9,24.4,8.2,32.4,1.3318,103.7762
West,Clementi,04/09/2021,14,14.0,14.0,14.0,27.5,33.1,23.7,4.1,25.9,1.3318,103.7762
West,Clementi,05/09/2021,0.2,0.2,0.2,0.2,27.9,34.3,26.2,3.7,27.0,1.3318,103.7762
West,Clementi,06/09/2021,0,0.0,0.0,0.0,28.9,32.0,27.5,5.4,27.0,1.3318,103.7762
West,Clementi,07/09/2021,23.6,12.4,21.0,23.6,28.4,32.6,22.7,5.0,24.8,1.3318,103.7762
West,Clementi,08/09/2021,0,0.0,0.0,0.0,28.3,33.0,24.2,5.0,22.0,1.3318,103.7762
West,Clementi,09/09/2021,0,0.0,0.0,0.0,28.7,31.7,26.2,6.5,20.9,1.3318,103.7762
West,Clementi,10/09/2021,0,0.0,0.0,0.0,29.4,33.1,27.5,7.5,27.0,1.3318,103.7762
West,Clementi,11/09/2021,38.4,31.2,36.2,36.8,26.6,33.3,22.9,4.0,45.4,1.3318,103.7762
West,Clementi,12/09/2021,3.2,3.2,3.2,3.2,27.5,32.1,25.1,6.2,29.8,1.3318,103.7762
West,Clementi,13/09/2021,2.8,1.6,2.4,2.4,26.7,28.1,25.3,4.0,25.2,1.3318,103.7762
West,Clementi,14/09/2021,0,0.0,0.0,0.0,28.0,30.7,26.5,4.0,15.6,1.3318,103.7762
West,Clementi,15/09/2021,0,0.0,0.0,0.0,28.4,32.1,26.1,6.1,28.2,1.3318,103.7762
West,Clementi,16/09/2021,0,0.0,0.0,0.0,28.6,32.4,26.6,5.2,40.4,1.3318,103.7762
West,Clementi,17/09/2021,0,0.0,0.0,0.0,29.0,34.1,26.2,4.7,30.6,1.3318,103.7762
West,Clementi,18/09/2021,0,0.0,0.0,0.0,28.5,33.2,26.4,5.6,33.5,1.3318,103.7762
West,Clementi,19/09/2021,59.4,24.0,40.4,43.8,26.1,27.9,23.9,3.8,27.4,1.3318,103.7762
West,Clementi,20/09/2021,0,0.0,0.0,0.0,28.0,31.1,24.7,6.5,26.7,1.3318,103.7762
West,Clementi,21/09/2021,3.4,3.2,3.4,3.4,28.3,32.1,25.5,5.5,22.0,1.3318,103.7762
West,Clementi,22/09/2021,7.6,6.4,7.2,7.4,28.0,31.6,23.5,5.4,23.7,1.3318,103.7762
West,Clementi,23/09/2021,10.2,8.0,9.6,9.6,27.6,31.0,23.6,6.3,28.5,1.3318,103.7762
West,Clementi,24/09/2021,0,0.0,0.0,0.0,28.5,32.7,26.9,5.2,27.0,1.3318,103.7762
West,Clementi,25/09/2021,0,0.0,0.0,0.0,28.6,32.2,26.3,4.4,23.7,1.3318,103.7762
West,Clementi,26/09/2021,4.8,4.6,4.6,4.6,28.1,32.2,25.1,4.6,25.9,1.3318,103.7762
West,Clementi,27/09/2021,12.4,4.0,4.0,5.4,26.5,32.3,24.5,3.8,23.7,1.3318,103.7762
West,Clementi,28/09/2021,2.2,1.6,1.8,2.0,26.9,32.5,24.7,3.1,15.6,1.3318,103.7762
West,Clementi,29/09/2021,0,0.0,0.0,0.0,28.0,31.9,25.0,3.5,20.6,1.3318,103.7762
West,Clementi,30/09/2021,28.2,14.4,16.8,19.4,26.2,28.2,24.6,6.4,31.3,1.3318,103.7762
West,Clementi,01/10/2021,86.2,7.8,12.2,18.2,23.5,24.1,23.3,,,1.3318,103.7762
West,Clementi,02/10/2021,4.4,2.2,3.4,4.4,26.7,31.8,24.6,,,1.3318,103.7762
West,Clementi,03/10/2021,0,0.0,0.0,0.0,27.7,33.5,24.2,7.7,35.9,1.3318,103.7762
West,Clementi,04/10/2021,0,0.0,0.0,0.0,28.8,34.6,25.5,4.4,21.7,1.3318,103.7762
West,Clementi,05/10/2021,0,0.0,0.0,0.0,29.4,33.8,26.2,4.5,23.3,1.3318,103.7762
West,Clementi,06/10/2021,9.6,9.4,9.6,9.6,28.0,33.3,24.6,4.3,25.9,1.3318,103.7762
West,Clementi,07/10/2021,9,3.2,3.4,11.4,25.5,28.2,23.9,2.6,14.1,1.3318,103.7762
West,Clementi,08/10/2021,0,0.0,0.0,0.0,29.0,31.9,27.3,6.7,29.1,1.3318,103.7762
West,Clementi,09/10/2021,34.8,23.4,31.8,34.8,26.8,29.4,22.3,6.0,27.8,1.3318,103.7762
